 Inversion problem specifications ----->

   Number of parameters                                                 : 7
   Number of adjustable parameters                                      : 6
   Number of observations                                               : 1015
   Number of prior information equations                                : 0
   Number of observations plus prior information equations              : 1015
   Number of observations plus prior info. eqns. with non-zero weight   : 1015


 Cook's D ----->

 Observation_name       Stud_res        Leverage        var(h)/var(f)   Cooks_D         Hadis_stat
 oid:_377_best          -0.8643714       5.5210335E-05   5.5213384E-05   6.8753351E-06   4.5013472E-03
 oid:_378_best           -1.201523       6.2429629E-04   6.2468628E-04   1.5030547E-04   9.2216600E-03
 oid:_381_best          -0.3630789       1.0092060E-02   1.0194948E-02   2.2399376E-04   1.0978953E-02
 oid:_382_fair           6.2484716E-02   4.1803595E-04   4.1821078E-04   2.7213950E-07   4.4142796E-04
 oid:_383_best           4.9881557E-04   2.5271027E-07   2.5271034E-07   1.0479770E-14   2.5418992E-07
 oid:_384_best          -0.2614760       7.3925944E-04   7.3980635E-04   8.4300559E-06   1.1463930E-03
 oid:_385_best           0.1377730       1.9774193E-06   1.9774232E-06   6.2557083E-09   1.1485206E-04
 oid:_386_best          -0.4011507       5.9761358E-03   6.0120647E-03   1.6124550E-04   6.9691357E-03
 oid:_388_fair           0.5798758       3.1906669E-04   3.1916852E-04   1.7887050E-05   2.3193744E-03
 oid:_389_best          -0.6245117       2.2181367E-03   2.2230678E-03   1.4450491E-04   4.5431788E-03
 oid:_390_best          -0.7350001       1.7689559E-02   1.8008114E-02   1.6214060E-03   2.1222243E-02
 oid:_391_fair           4.4938456E-02   2.2941494E-04   2.2946758E-04   7.7233619E-08   2.4147631E-04
 oid:_392_best           5.6248836E-02   2.9209094E-03   2.9294661E-03   1.5447717E-06   2.9482805E-03
 oid:_394_best           0.2405104       3.1626372E-03   3.1726713E-03   3.0587331E-05   3.5166667E-03
 oid:_395_best          -6.0020609E-03   5.4157077E-03   5.4451973E-03   3.2693632E-08   5.4454115E-03
 oid:_396_fair          -0.1334455       6.3286527E-04   6.3326604E-04   1.8795008E-06   7.3916100E-04
 oid:_397_fair          -1.0634878E-02   2.4682558E-05   2.4683167E-05   4.6528029E-10   2.5355718E-05
 oid:_398_poor           5.9329604E-02   1.6411769E-05   1.6412039E-05   9.6284011E-09   3.7343738E-05
 oid:_399_best           -1.190185       1.6939125E-03   1.6967867E-03   4.0059423E-04   1.0132035E-02
 oid:_400_best           3.1425986E-02   6.3776571E-03   6.4185927E-03   1.0564925E-06   6.4244654E-03
 oid:_401_fair          -0.1847043       2.4751658E-04   2.4757786E-04   1.4077147E-06   4.5045301E-04
 oid:_402_best          -0.4700913       5.1190532E-03   5.1453928E-03   1.8950984E-04   6.4597675E-03
 oid:_403_best           9.4287938E-02   8.6959999E-03   8.7722837E-03   1.2997915E-05   8.8251497E-03
 oid:_404_best          -0.1288763       2.8214562E-03   2.8294393E-03   7.8324120E-06   2.9282067E-03
 oid:_405_best          -0.2780524       5.1075908E-03   5.1338122E-03   6.6151865E-05   5.5935885E-03
 oid:_406_best           0.6444393       3.9268195E-03   3.9423002E-03   2.7287417E-04   6.4128986E-03
 oid:_407_fair          -0.4144191       4.9689808E-04   4.9714511E-04   1.4230217E-05   1.5185868E-03
 oid:_408_best          -0.6351779       2.7819391E-03   2.7896998E-03   1.8758453E-04   5.1897709E-03
 oid:_409_best          -0.5217918       6.6074490E-03   6.6513977E-03   3.0182563E-04   8.2708604E-03
 oid:_411_best          -0.4253452       7.2806940E-04   7.2859988E-04   2.1969539E-05   1.8046215E-03
 oid:_412_best           0.5681986       2.6244527E-03   2.6313586E-03   1.4158887E-04   4.5517911E-03
 oid:_413_best          -0.1756941       5.7986292E-03   5.8324494E-03   3.0006427E-05   6.0160136E-03
 oid:_414_best          -0.3154253       2.3661006E-03   2.3717124E-03   3.9328168E-05   2.9634044E-03
 oid:_415_best           1.6114953E-02   6.5784535E-03   6.6220161E-03   2.8661377E-07   6.6235603E-03
 oid:_416_best           0.1888422       3.0308561E-02   3.1255882E-02   1.8577132E-04   3.1467949E-02
 oid:_418_best          -0.2510573       2.8072302E-03   2.8151329E-03   2.9572865E-05   3.1899616E-03
 oid:_420_best           0.1111915       2.7882751E-03   2.7960713E-03   5.7615566E-06   2.8695918E-03
 oid:_421_best          -0.7186249       2.8614977E-03   2.8697094E-03   2.4699672E-04   5.9421699E-03
 oid:_422_fair          -0.2247064       3.5533329E-04   3.5545960E-04   2.9913691E-06   6.5573020E-04
 oid:_423_best          -3.0099269E-02   4.6839832E-03   4.7060261E-03   7.1058326E-07   4.7114134E-03
 oid:_424_best          -0.2945762       6.5980145E-03   6.6418374E-03   9.6057744E-05   7.1578884E-03
 oid:_425_fair          -0.2266400       6.8835707E-04   6.8883123E-04   5.8970497E-06   9.9429196E-04
 oid:_426_best          -0.8711316       4.1168652E-07   4.1168669E-07   5.2069464E-08   4.5164162E-03
 oid:_427_fair          -3.5341039E-02   2.7998908E-04   2.8006750E-04   5.8300205E-08   2.8749460E-04
 oid:_428_fair           0.2491041       1.2533256E-04   1.2534827E-04   1.2963698E-06   4.9436718E-04
 oid:_429_best           0.7355105       1.2323943E-02   1.2477718E-02   1.1250237E-03   1.5696324E-02
 oid:_430_best           0.2898170       2.7874853E-03   2.7952771E-03   3.9131027E-05   3.2947866E-03
 oid:_431_best           0.4209014       3.9338277E-06   3.9338432E-06   1.1615193E-07   1.0575854E-03
 oid:_433_fair          -0.2170300       2.3306249E-04   2.3311682E-04   1.8300454E-06   5.1322117E-04
 oid:_435_best           -1.177166       3.3214214E-03   3.3324900E-03   7.6964944E-04   1.1583941E-02
 oid:_436_fair           0.1663917       3.2199455E-04   3.2209826E-04   1.4862801E-06   4.8673833E-04
 oid:_437_best          -8.0057618E-02   3.0855019E-02   3.1837361E-02   3.4008786E-05   3.1875474E-02
 oid:_438_best           0.4348053       7.9586201E-03   8.0224679E-03   2.5278216E-04   9.1468929E-03
 oid:_439_best           0.3523800       6.3135790E-03   6.3536935E-03   1.3149148E-04   7.0921685E-03
 oid:_440_best          -0.4879279       6.8846069E-03   6.9323333E-03   2.7506758E-04   8.3483654E-03
 oid:_441_fair           1.3309590E-02   1.7914927E-04   1.7918137E-04   5.2901862E-09   1.8023476E-04
 oid:_442_fair           0.1133762       9.5666737E-05   9.5675890E-05   2.0497229E-07   1.7211392E-04
 oid:_443_best           0.1976592       3.6293053E-02   3.7659844E-02   2.4522310E-04   3.7892177E-02
 oid:_444_fair           9.2396938E-03   3.5290208E-04   3.5302667E-04   5.0230953E-09   3.5353433E-04
 oid:_445_best          -0.6207694       1.8693918E-02   1.9050038E-02   1.2235036E-03   2.1342402E-02
 oid:_446_fair           2.9689917E-02   2.8141123E-05   2.8141915E-05   4.1344749E-09   3.3383691E-05
 oid:_448_fair          -7.6734018E-02   4.2198445E-04   4.2216260E-04   4.1428993E-07   4.5717634E-04
 oid:_449_best          -0.3598048       6.9707557E-03   7.0196882E-03   1.5146091E-04   7.7896150E-03
 oid:_451_best          -0.2358329       7.8628476E-04   7.8690349E-04   7.2942252E-06   1.1176482E-03
 oid:_452_fair          -0.1709765       2.9561022E-05   2.9561896E-05   1.4403036E-07   2.0340028E-04
 oid:_453_best          -0.3377855       1.9910146E-02   2.0314613E-02   3.8631300E-04   2.0993176E-02
 oid:_454_fair           3.2933519E-03   7.1009082E-04   7.1059541E-04   1.2845394E-09   7.1065991E-04
 oid:_456_fair           0.8917326       2.0151611E-04   2.0155672E-04   2.6712546E-05   4.9338501E-03
 oid:_458_best          -0.3380904       1.9925302E-02   2.0330391E-02   3.8731136E-04   2.1010180E-02
 oid:_462_best          -0.5075953       2.4296983E-06   2.4297042E-06   1.0433675E-07   1.5349497E-03
 oid:_463_best          -0.5262512       3.1087349E-06   3.1087446E-06   1.4348945E-07   1.6503813E-03
 oid:_464_best          -0.8312884       1.4964120E-04   1.4966359E-04   1.7237264E-05   4.2617382E-03
 oid:_466_fair           4.4374635E-02   3.2763776E-07   3.2763787E-07   1.0752574E-10   1.2036927E-05
 oid:_469_best          -3.5216411E-02   2.0105132E-06   2.0105172E-06   4.1557242E-10   9.3853265E-06
 oid:_470_best          -0.5829174       5.3872108E-06   5.3872398E-06   3.0509076E-07   2.0266388E-03
 oid:_471_poor          -3.1046310E-02   2.1095896E-06   2.1095941E-06   3.3889693E-10   7.8412549E-06
 oid:_473_best          -0.3121599       7.2752169E-06   7.2752698E-06   1.1815498E-07   5.8677896E-04
 oid:_477_poor          -2.5758857E-02   1.8550668E-06   1.8550703E-06   2.0514564E-10   5.8006747E-06
 oid:_480_best          -0.2572894       3.1426805E-06   3.1426904E-06   3.4673229E-08   3.9681287E-04
 oid:_481_best           4.9582329E-02   2.7248432E-06   2.7248507E-06   1.1164655E-09   1.7343761E-05
 oid:_482_poor          -2.2182350E-02   2.2030840E-06   2.2030889E-06   1.8067409E-10   5.1290962E-06
 oid:_483_poor           1.2794619E-02   1.1393122E-07   1.1393124E-07   3.1084669E-12   1.0873839E-06
 oid:_484_fair          -1.3210306E-02   2.5300514E-04   2.5306917E-04   7.3606090E-09   2.5410691E-04
 oid:_486_best           3.3922923E-03   2.0444448E-04   2.0448628E-04   3.9219265E-10   2.0455471E-04
 oid:_487_best          -0.1618866       7.0253501E-03   7.0750548E-03   3.0902978E-05   7.2308999E-03
 oid:_488_fair           0.2351779       1.3867889E-04   1.3869813E-04   1.2785341E-06   4.6760797E-04
 oid:_490_best          -0.1097976       2.8752463E-03   2.8835372E-03   5.7937545E-06   2.9552260E-03
 oid:_491_fair          -3.0609040E-02   1.1236475E-04   1.1237738E-04   1.7547977E-08   1.1794872E-04
 oid:_492_fair           0.4365771       2.4569075E-04   2.4575113E-04   7.8066752E-06   1.3793619E-03
 oid:_493_fair           0.2323623       2.9241230E-04   2.9249783E-04   2.6321019E-06   6.1357883E-04
 oid:_494_best           -1.741823       7.2707195E-03   7.3239700E-03   3.7034217E-03   2.5419290E-02
 oid:_496_fair          -9.9649466E-02   1.2200283E-04   1.2201771E-04   2.0193964E-07   1.8106695E-04
 oid:_497_poor           0.1334344       1.9386668E-05   1.9387044E-05   5.7530246E-08   1.2526453E-04
 oid:_501_best          -0.9948637       7.6587992E-03   7.7179091E-03   1.2731383E-03   1.3609197E-02
 oid:_502_poor           7.6688834E-02   2.4452793E-05   2.4453391E-05   2.3969121E-08   5.9425908E-05
 oid:_503_fair          -0.2301873       2.9424340E-04   2.9433001E-04   2.5992388E-06   6.0942810E-04
 oid:_504_best          -0.3180722       5.8099798E-03   5.8439329E-03   9.8538403E-05   6.4455981E-03
 oid:_506_best          -0.6416968       2.8602500E-03   2.8684545E-03   1.9685952E-04   5.3180623E-03
 oid:_507_poor           4.5916029E-02   2.6745554E-06   2.6745626E-06   9.3978858E-10   1.5211448E-05
 oid:_508_poor          -1.0071163E-02   1.5402206E-05   1.5402444E-05   2.6037399E-10   1.6005585E-05
 oid:_509_poor          -3.6708125E-02   1.5901324E-05   1.5901577E-05   3.5711933E-09   2.3914391E-05
 oid:_511_best          -0.5364853       6.1614057E-03   6.1996039E-03   2.9739136E-04   7.9115847E-03
 oid:_513_fair           0.3350049       2.4198162E-06   2.4198220E-06   4.5262079E-08   6.6985750E-04
 oid:_514_best          -9.6770225E-03   3.3432847E-07   3.3432858E-07   5.2180203E-12   8.9118551E-07
 oid:_515_best           0.3745470       7.2653728E-04   7.2706552E-04   1.6999454E-05   1.5613864E-03
 oid:_516_best           0.6830249       7.2091306E-04   7.2143315E-04   5.6094197E-05   3.4968862E-03
 oid:_520_poor          -1.9907812E-02   8.5204322E-06   8.5205047E-06   5.6280912E-10   1.0877221E-05
 oid:_522_poor           0.1119054       1.9740054E-05   1.9740444E-05   4.1200982E-08   9.4208048E-05
 oid:_528_best            2.568495       1.1381926E-02   1.1512966E-02   1.2658822E-02   5.0998115E-02
 oid:_530_poor          -3.3635875E-02   4.4308655E-05   4.4310618E-05   8.3552994E-09   5.1038309E-05
 oid:_533_poor          -4.5377648E-02   1.7648963E-05   1.7649275E-05   6.0570278E-09   2.9893884E-05
 oid:_534_best            2.327336       6.0459184E-03   6.0826939E-03   5.4911463E-03   3.8464560E-02
 oid:_535_best            1.507962       7.4524853E-03   7.5084419E-03   2.8456365E-03   2.1060757E-02
 oid:_543_best            2.300039       9.8658320E-03   9.9641365E-03   8.7853476E-03   4.1586260E-02
 oid:_544_best           0.9352277       1.1378151E-02   1.1509103E-02   1.6777411E-03   1.6714659E-02
 oid:_545_best            1.605625       1.7855108E-03   1.7887045E-03   7.6855591E-04   1.7158117E-02
 oid:_546_poor           0.1218517       1.7478218E-05   1.7478524E-05   4.3253058E-08   1.0577224E-04
 oid:_547_fair          -0.1195386       4.1251602E-05   4.1253304E-05   9.8248047E-08   1.2622664E-04
 oid:_548_best          -0.5742379       2.0889376E-03   2.0933104E-03   1.1504457E-04   4.0547976E-03
 oid:_552_fair           0.2218141       1.8727536E-04   1.8731043E-04   1.5359922E-06   4.7990049E-04
 oid:_553_best          -8.2559344E-02   1.3381770E-03   1.3399701E-03   1.5222162E-06   1.3805019E-03
 oid:_554_best          -0.9038443       1.0826878E-03   1.0838613E-03   1.4757396E-04   5.9456797E-03
 oid:_555_poor           3.3520457E-02   3.2876884E-06   3.2876992E-06   6.1568802E-10   9.9692988E-06
 oid:_556_best           -1.198736       2.1334661E-03   2.1380275E-03   5.1204613E-04   1.0695091E-02
 oid:_557_fair          -0.2298209       5.7818293E-05   5.7821636E-05   5.0900057E-07   3.7191731E-04
 oid:_559_poor           5.9229522E-02   5.6793691E-06   5.6794014E-06   3.3206857E-09   2.6540542E-05
 oid:_561_poor           6.3299869E-03   5.6985275E-06   5.6985600E-06   3.8055681E-11   5.9368280E-06
 oid:_562_best          -3.0416679E-02   2.5348626E-02   2.6007890E-02   4.0103055E-06   2.6013392E-02
 oid:_563_poor          -1.6870072E-02   1.5573656E-05   1.5573899E-05   7.3872018E-10   1.7266264E-05
 oid:_564_best          -0.2556132       2.8058805E-02   2.8868830E-02   3.1437249E-04   2.9257387E-02
 oid:_565_best            8.426386       2.7838091E-02   2.8635242E-02   0.3388694       0.4818654    
 oid:_566_poor           0.4299979       6.4841052E-05   6.4845257E-05   1.9982951E-06   1.1645405E-03
 oid:_567_best            1.473699       1.5775386E-02   1.6028238E-02   5.8016543E-03   2.8970149E-02
 oid:_569_poor           0.1271890       9.3874530E-05   9.3883344E-05   2.5312564E-07   1.9008131E-04
 oid:_570_poor          -6.1021465E-02   4.4682043E-05   4.4684040E-05   2.7731058E-08   6.6826555E-05
 oid:_571_fair          -0.1277655       1.3879434E-03   1.3898724E-03   3.7813858E-06   1.4869445E-03
 oid:_572_poor           2.6267888E-02   2.0020127E-05   2.0020527E-05   2.3023671E-09   2.4123614E-05
 oid:_573_best          -0.4117414       1.1206893E-02   1.1333911E-02   3.2024156E-04   1.2342191E-02
 oid:_574_poor           3.8408829E-04   1.8147408E-06   1.8147441E-06   4.4619662E-14   1.8156213E-06
 oid:_575_best           0.4194064       2.8635910E-03   2.8718147E-03   8.4192878E-05   3.9179932E-03
 oid:_576_poor          -3.1425489E-03   7.1133997E-06   7.1134503E-06   1.1708281E-11   7.1721754E-06
 oid:_578_fair          -0.2480662       4.4454322E-04   4.4474092E-04   4.5613257E-06   8.1069097E-04
 oid:_580_poor          -3.0767202E-02   1.6958586E-05   1.6958874E-05   2.6756035E-09   2.2587941E-05
 oid:_582_best          -0.2622605       6.7087100E-03   6.7540208E-03   7.7424247E-05   7.1630510E-03
 oid:_583_best           0.5405675       2.7703899E-03   2.7780863E-03   1.3529890E-04   4.5162285E-03
 oid:_584_poor          -5.5129613E-02   1.8978117E-05   1.8978478E-05   9.6134664E-09   3.7051521E-05
 oid:_586_fair          -0.1443654       1.1280889E-04   1.1282161E-04   3.9189255E-07   2.3675691E-04
 oid:_588_best           0.3492605       2.7965316E-03   2.8043741E-03   5.7014282E-05   3.5298306E-03
 oid:_598_best          -8.5209277E-02   2.7195183E-04   2.7202581E-04   3.2917938E-07   3.1520127E-04
 oid:_599_best          -0.3068626       7.0829468E-03   7.1334728E-03   1.1195349E-04   7.6934730E-03
 oid:_600_best          -0.2935506       3.0405574E-03   3.0498305E-03   4.3801647E-05   3.5622942E-03
 oid:_601_best           0.1621678       6.7904160E-03   6.8368410E-03   2.9966309E-05   6.9932279E-03
 oid:_602_poor           8.6928786E-02   4.7496319E-06   4.7496545E-06   5.9818840E-09   4.9685256E-05
 oid:_603_best          -9.5303344E-02   6.2069314E-04   6.2107864E-04   9.4018133E-07   6.7508940E-04
 oid:_604_best          -0.4388493       3.5950961E-03   3.6080675E-03   1.1581220E-04   4.7535108E-03
 oid:_605_best          -0.2015434       4.1732445E-03   4.1907335E-03   2.8371085E-05   4.4322877E-03
 oid:_606_best          -0.9115634       7.2712690E-03   7.3245276E-03   1.0143835E-03   1.2269787E-02
 oid:_607_poor          -7.4044891E-02   1.9354855E-05   1.9355230E-05   1.7686312E-08   5.1957860E-05
 oid:_608_best           0.5428269       1.1606844E-03   1.1620331E-03   5.7067642E-05   2.9147407E-03
 oid:_609_best           0.1389469       6.8350701E-03   6.8821098E-03   2.2144598E-05   6.9969161E-03
 oid:_611_fair           0.2196960       3.4242036E-04   3.4253765E-04   2.7555064E-06   6.2956628E-04
 oid:_612_best          -0.1682656       7.7212368E-04   7.7272032E-04   3.6463770E-06   9.4108956E-04
 oid:_613_best          -4.7441901E-02   6.4896235E-03   6.5320138E-03   2.4503042E-06   6.5453978E-03
 oid:_614_fair           1.7581107E-02   3.2394703E-04   3.2405201E-04   1.6693826E-08   3.2589004E-04
 oid:_615_best           -1.505285       9.8634604E-03   9.9617174E-03   3.7620156E-03   2.3465780E-02
 oid:_616_poor           0.2025066       2.4292005E-05   2.4292595E-05   1.6603552E-07   2.6816130E-04
 oid:_618_poor          -4.8186010E-03   1.7900784E-05   1.7901104E-05   6.9274038E-11   1.8039175E-05
 oid:_619_best           0.3628609       7.8069957E-03   7.8684244E-03   1.7267002E-04   8.6514875E-03
 oid:_620_best           0.4141576       6.7969227E-04   6.8015457E-04   1.9444095E-05   1.7003074E-03
 oid:_621_fair          -5.8049813E-02   2.6321643E-04   2.6328573E-04   1.4786920E-07   2.8332414E-04
 oid:_622_best           0.4413521       2.7110338E-03   2.7184035E-03   8.8253711E-05   3.8769515E-03
 oid:_624_best           0.9564662       2.9962938E-03   3.0052986E-03   4.5822166E-04   8.4502258E-03
 oid:_625_best           0.7051980       6.9835791E-03   7.0326925E-03   5.8289796E-04   9.9913510E-03
 oid:_626_best          -0.4281373       9.0852473E-03   9.1685458E-03   2.8010141E-04   1.0258741E-02
 oid:_627_best           -1.112935       5.1534674E-03   5.1801632E-03   1.0693803E-03   1.2554632E-02
 oid:_629_fair           0.1679959       4.1371561E-04   4.1388684E-04   1.9468290E-06   5.8171687E-04
