obsval,obsnme,obgnme
13.208263,i001pr33c12_19700102,i001pr33c12
13.055966,i001pr33c12_19750101,i001pr33c12
13.033698,i001pr33c12_19750102,i001pr33c12
45.0,i001pr33c13_19700101,i001pr33c13
13.014672,i001pr33c13_19700102,i001pr33c13
12.944223,i001pr33c13_19750101,i001pr33c13
12.943873,i001pr33c13_19750102,i001pr33c13
45.0,i001pr33c14_19700101,i001pr33c14
12.566704,i001pr33c14_19700102,i001pr33c14
12.556466,i001pr33c14_19750101,i001pr33c14
12.624166,i001pr33c14_19750102,i001pr33c14
45.0,i001pr33c15_19700101,i001pr33c15
13.006446,i001pr33c15_19700102,i001pr33c15
12.97688,i001pr33c15_19750101,i001pr33c15
12.989571,i001pr33c15_19750102,i001pr33c15
45.0,i001pr33c16_19700101,i001pr33c16
13.344232,i001pr33c16_19700102,i001pr33c16
13.291956,i001pr33c16_19750101,i001pr33c16
13.275899,i001pr33c16_19750102,i001pr33c16
45.0,i001pr33c17_19700101,i001pr33c17
13.603786,i001pr33c17_19700102,i001pr33c17
13.537011,i001pr33c17_19750101,i001pr33c17
13.5017185,i001pr33c17_19750102,i001pr33c17
45.0,i001pr33c18_19700101,i001pr33c18
13.792974,i001pr33c18_19700102,i001pr33c18
13.718134,i001pr33c18_19750101,i001pr33c18
13.669887,i001pr33c18_19750102,i001pr33c18
45.0,i001pr34c03_19700101,i001pr34c03
18.139954,i001pr34c03_19700102,i001pr34c03
18.029945,i001pr34c03_19750101,i001pr34c03
17.54076,i001pr34c03_19750102,i001pr34c03
45.0,i001pr34c04_19700101,i001pr34c04
17.77773,i001pr34c04_19700102,i001pr34c04
17.670694,i001pr34c04_19750101,i001pr34c04
17.233213,i001pr34c04_19750102,i001pr34c04
45.0,i001pr34c05_19700101,i001pr34c05
17.43136,i001pr34c05_19700102,i001pr34c05
17.325378,i001pr34c05_19750101,i001pr34c05
16.929283,i001pr34c05_19750102,i001pr34c05
45.0,i001pr34c06_19700101,i001pr34c06
17.019775,i001pr34c06_19700102,i001pr34c06
16.91277,i001pr34c06_19750101,i001pr34c06
16.55711,i001pr34c06_19750102,i001pr34c06
45.0,i001pr34c07_19700101,i001pr34c07
16.490532,i001pr34c07_19700102,i001pr34c07
16.379957,i001pr34c07_19750101,i001pr34c07
16.07151,i001pr34c07_19750102,i001pr34c07
45.0,i001pr34c08_19700101,i001pr34c08
15.869706,i001pr34c08_19700102,i001pr34c08
15.751833,i001pr34c08_19750101,i001pr34c08
15.495491,i001pr34c08_19750102,i001pr34c08
45.0,i001pr34c09_19700101,i001pr34c09
15.204319,i001pr34c09_19700102,i001pr34c09
15.07452,i001pr34c09_19750101,i001pr34c09
14.873602,i001pr34c09_19750102,i001pr34c09
45.0,i001pr34c10_19700101,i001pr34c10
14.440482,i001pr34c10_19700102,i001pr34c10
14.291643,i001pr34c10_19750101,i001pr34c10
14.156476,i001pr34c10_19750102,i001pr34c10
45.0,i001pr34c11_19700101,i001pr34c11
13.598988,i001pr34c11_19700102,i001pr34c11
13.428666,i001pr34c11_19750101,i001pr34c11
13.370421,i001pr34c11_19750102,i001pr34c11
45.0,i001pr34c12_19700101,i001pr34c12
13.25816,i001pr34c12_19700102,i001pr34c12
13.138353,i001pr34c12_19750101,i001pr34c12
13.103984,i001pr34c12_19750102,i001pr34c12
45.0,i001pr34c13_19700101,i001pr34c13
12.848644,i001pr34c13_19700102,i001pr34c13
12.799104,i001pr34c13_19750101,i001pr34c13
12.792733,i001pr34c13_19750102,i001pr34c13
45.0,i001pr34c14_19700101,i001pr34c14
12.244039,i001pr34c14_19700102,i001pr34c14
12.340618,i001pr34c14_19750101,i001pr34c14
12.3618555,i001pr34c14_19750102,i001pr34c14
45.0,i001pr34c15_19700101,i001pr34c15
12.769339,i001pr34c15_19700102,i001pr34c15
12.750304,i001pr34c15_19750101,i001pr34c15
12.7585945,i001pr34c15_19750102,i001pr34c15
45.0,i001pr34c16_19700101,i001pr34c16
13.1307535,i001pr34c16_19700102,i001pr34c16
13.075205,i001pr34c16_19750101,i001pr34c16
13.063645,i001pr34c16_19750102,i001pr34c16
45.0,i001pr34c17_19700101,i001pr34c17
13.404423,i001pr34c17_19700102,i001pr34c17
13.333573,i001pr34c17_19750101,i001pr34c17
13.304307,i001pr34c17_19750102,i001pr34c17
45.0,i001pr34c18_19700101,i001pr34c18
13.611237,i001pr34c18_19700102,i001pr34c18
13.533548,i001pr34c18_19750101,i001pr34c18
13.491064,i001pr34c18_19750102,i001pr34c18
45.0,i001pr35c04_19700101,i001pr35c04
17.43827,i001pr35c04_19700102,i001pr35c04
17.338312,i001pr35c04_19750101,i001pr35c04
16.96752,i001pr35c04_19750102,i001pr35c04
45.0,i001pr35c05_19700101,i001pr35c05
17.196547,i001pr35c05_19700102,i001pr35c05
17.09902,i001pr35c05_19750101,i001pr35c05
16.761143,i001pr35c05_19750102,i001pr35c05
45.0,i001pr35c06_19700101,i001pr35c06
16.816101,i001pr35c06_19700102,i001pr35c06
16.719233,i001pr35c06_19750101,i001pr35c06
16.420525,i001pr35c06_19750102,i001pr35c06
45.0,i001pr35c07_19700101,i001pr35c07
16.311913,i001pr35c07_19700102,i001pr35c07
16.213854,i001pr35c07_19750101,i001pr35c07
15.960062,i001pr35c07_19750102,i001pr35c07
45.0,i001pr35c08_19700101,i001pr35c08
15.750319,i001pr35c08_19700102,i001pr35c08
15.647441,i001pr35c08_19750101,i001pr35c08
15.434825,i001pr35c08_19750102,i001pr35c08
45.0,i001pr35c09_19700101,i001pr35c09
15.139069,i001pr35c09_19700102,i001pr35c09
15.029116,i001pr35c09_19750101,i001pr35c09
14.8594475,i001pr35c09_19750102,i001pr35c09
45.0,i001pr35c10_19700101,i001pr35c10
14.482204,i001pr35c10_19700102,i001pr35c10
14.364369,i001pr35c10_19750101,i001pr35c10
14.241726,i001pr35c10_19750102,i001pr35c10
45.0,i001pr35c11_19700101,i001pr35c11
13.827847,i001pr35c11_19700102,i001pr35c11
13.706552,i001pr35c11_19750101,i001pr35c11
13.631643,i001pr35c11_19750102,i001pr35c11
45.0,i001pr35c12_19700101,i001pr35c12
13.302433,i001pr35c12_19700102,i001pr35c12
13.197381,i001pr35c12_19750101,i001pr35c12
13.157716,i001pr35c12_19750102,i001pr35c12
45.0,i001pr35c13_19700101,i001pr35c13
12.781669,i001pr35c13_19700102,i001pr35c13
12.69229,i001pr35c13_19750101,i001pr35c13
12.686304,i001pr35c13_19750102,i001pr35c13
45.0,i001pr35c14_19700101,i001pr35c14
12.258644,i001pr35c14_19700102,i001pr35c14
12.123422,i001pr35c14_19750101,i001pr35c14
12.138877,i001pr35c14_19750102,i001pr35c14
45.0,i001pr35c15_19700101,i001pr35c15
12.607517,i001pr35c15_19700102,i001pr35c15
12.533181,i001pr35c15_19750101,i001pr35c15
12.546442,i001pr35c15_19750102,i001pr35c15
45.0,i001pr35c16_19700101,i001pr35c16
12.936798,i001pr35c16_19700102,i001pr35c16
12.862349,i001pr35c16_19750101,i001pr35c16
12.858139,i001pr35c16_19750102,i001pr35c16
45.0,i001pr35c17_19700101,i001pr35c17
13.199943,i001pr35c17_19700102,i001pr35c17
13.120355,i001pr35c17_19750101,i001pr35c17
13.09916,i001pr35c17_19750102,i001pr35c17
-9999999.0,i001pr35c18_19700101,i001pr35c18
-9999999.0,i001pr35c18_19700102,i001pr35c18
-9999999.0,i001pr35c18_19750101,i001pr35c18
-9999999.0,i001pr35c18_19750102,i001pr35c18
45.0,i001pr36c04_19700101,i001pr36c04
17.262033,i001pr36c04_19700102,i001pr36c04
17.16829,i001pr36c04_19750101,i001pr36c04
16.841595,i001pr36c04_19750102,i001pr36c04
45.0,i001pr36c05_19700101,i001pr36c05
16.989616,i001pr36c05_19700102,i001pr36c05
16.904623,i001pr36c05_19750101,i001pr36c05
16.634153,i001pr36c05_19750102,i001pr36c05
45.0,i001pr36c06_19700101,i001pr36c06
16.6201,i001pr36c06_19700102,i001pr36c06
16.53817,i001pr36c06_19750101,i001pr36c06
16.308706,i001pr36c06_19750102,i001pr36c06
45.0,i001pr36c07_19700101,i001pr36c07
16.164206,i001pr36c07_19700102,i001pr36c07
16.082598,i001pr36c07_19750101,i001pr36c07
15.888818,i001pr36c07_19750102,i001pr36c07
45.0,i001pr36c08_19700101,i001pr36c08
15.66673,i001pr36c08_19700102,i001pr36c08
15.582311,i001pr36c08_19750101,i001pr36c08
15.41732,i001pr36c08_19750102,i001pr36c08
45.0,i001pr36c09_19700101,i001pr36c09
15.084654,i001pr36c09_19700102,i001pr36c09
14.99623,i001pr36c09_19750101,i001pr36c09
14.862641,i001pr36c09_19750102,i001pr36c09
45.0,i001pr36c10_19700101,i001pr36c10
14.458102,i001pr36c10_19700102,i001pr36c10
14.365642,i001pr36c10_19750101,i001pr36c10
14.265392,i001pr36c10_19750102,i001pr36c10
45.0,i001pr36c11_19700101,i001pr36c11
13.839959,i001pr36c11_19700102,i001pr36c11
13.746049,i001pr36c11_19750101,i001pr36c11
13.679634,i001pr36c11_19750102,i001pr36c11
45.0,i001pr36c12_19700101,i001pr36c12
13.250905,i001pr36c12_19700102,i001pr36c12
13.163069,i001pr36c12_19750101,i001pr36c12
13.131151,i001pr36c12_19750102,i001pr36c12
45.0,i001pr36c13_19700101,i001pr36c13
12.624729,i001pr36c13_19700102,i001pr36c13
12.55808,i001pr36c13_19750101,i001pr36c13
12.5753975,i001pr36c13_19750102,i001pr36c13
45.0,i001pr36c14_19700101,i001pr36c14
11.8724785,i001pr36c14_19700102,i001pr36c14
11.90756,i001pr36c14_19750101,i001pr36c14
12.045635,i001pr36c14_19750102,i001pr36c14
45.0,i001pr36c15_19700101,i001pr36c15
12.390072,i001pr36c15_19700102,i001pr36c15
12.323535,i001pr36c15_19750101,i001pr36c15
12.364507,i001pr36c15_19750102,i001pr36c15
45.0,i001pr36c16_19700101,i001pr36c16
12.741977,i001pr36c16_19700102,i001pr36c16
12.656998,i001pr36c16_19750101,i001pr36c16
12.666495,i001pr36c16_19750102,i001pr36c16
45.0,i001pr36c17_19700101,i001pr36c17
13.016974,i001pr36c17_19700102,i001pr36c17
12.929013,i001pr36c17_19750101,i001pr36c17
12.917494,i001pr36c17_19750102,i001pr36c17
-9999999.0,i001pr36c18_19700101,i001pr36c18
-9999999.0,i001pr36c18_19700102,i001pr36c18
-9999999.0,i001pr36c18_19750101,i001pr36c18
-9999999.0,i001pr36c18_19750102,i001pr36c18
45.0,i001pr37c05_19700101,i001pr37c05
16.747387,i001pr37c05_19700102,i001pr37c05
16.685543,i001pr37c05_19750101,i001pr37c05
16.517298,i001pr37c05_19750102,i001pr37c05
45.0,i001pr37c06_19700101,i001pr37c06
16.469532,i001pr37c06_19700102,i001pr37c06
16.40861,i001pr37c06_19750101,i001pr37c06
16.25783,i001pr37c06_19750102,i001pr37c06
45.0,i001pr37c07_19700101,i001pr37c07
16.086912,i001pr37c07_19700102,i001pr37c07
16.026163,i001pr37c07_19750101,i001pr37c07
15.894371,i001pr37c07_19750102,i001pr37c07
45.0,i001pr37c08_19700101,i001pr37c08
15.610942,i001pr37c08_19700102,i001pr37c08
15.5486,i001pr37c08_19750101,i001pr37c08
15.435352,i001pr37c08_19750102,i001pr37c08
45.0,i001pr37c09_19700101,i001pr37c09
15.02725,i001pr37c09_19700102,i001pr37c09
14.962629,i001pr37c09_19750101,i001pr37c09
14.870375,i001pr37c09_19750102,i001pr37c09
45.0,i001pr37c10_19700101,i001pr37c10
14.377668,i001pr37c10_19700102,i001pr37c10
14.309892,i001pr37c10_19750101,i001pr37c10
14.239224,i001pr37c10_19750102,i001pr37c10
45.0,i001pr37c11_19700101,i001pr37c11
13.727083,i001pr37c11_19700102,i001pr37c11
13.65476,i001pr37c11_19750101,i001pr37c11
13.606572,i001pr37c11_19750102,i001pr37c11
45.0,i001pr37c12_19700101,i001pr37c12
13.1092,i001pr37c12_19700102,i001pr37c12
13.027421,i001pr37c12_19750101,i001pr37c12
13.001643,i001pr37c12_19750102,i001pr37c12
45.0,i001pr37c13_19700101,i001pr37c13
12.496908,i001pr37c13_19700102,i001pr37c13
12.381445,i001pr37c13_19750101,i001pr37c13
12.362153,i001pr37c13_19750102,i001pr37c13
45.0,i001pr37c14_19700101,i001pr37c14
11.911271,i001pr37c14_19700102,i001pr37c14
11.661225,i001pr37c14_19750101,i001pr37c14
11.519871,i001pr37c14_19750102,i001pr37c14
45.0,i001pr37c15_19700101,i001pr37c15
12.256761,i001pr37c15_19700102,i001pr37c15
12.121705,i001pr37c15_19750101,i001pr37c15
12.133248,i001pr37c15_19750102,i001pr37c15
45.0,i001pr37c16_19700101,i001pr37c16
12.561531,i001pr37c16_19700102,i001pr37c16
12.453102,i001pr37c16_19750101,i001pr37c16
12.473624,i001pr37c16_19750102,i001pr37c16
-9999999.0,i001pr37c17_19700101,i001pr37c17
-9999999.0,i001pr37c17_19700102,i001pr37c17
-9999999.0,i001pr37c17_19750101,i001pr37c17
-9999999.0,i001pr37c17_19750102,i001pr37c17
45.0,i001pr38c05_19700101,i001pr38c05
16.713785,i001pr38c05_19700102,i001pr38c05
16.67896,i001pr38c05_19750101,i001pr38c05
16.5972,i001pr38c05_19750102,i001pr38c05
45.0,i001pr38c06_19700101,i001pr38c06
16.421726,i001pr38c06_19700102,i001pr38c06
16.387224,i001pr38c06_19750101,i001pr38c06
16.311956,i001pr38c06_19750102,i001pr38c06
45.0,i001pr38c07_19700101,i001pr38c07
16.055073,i001pr38c07_19700102,i001pr38c07
16.020767,i001pr38c07_19750101,i001pr38c07
15.9539,i001pr38c07_19750102,i001pr38c07
45.0,i001pr38c08_19700101,i001pr38c08
15.581473,i001pr38c08_19700102,i001pr38c08
15.546725,i001pr38c08_19750101,i001pr38c08
15.48953,i001pr38c08_19750102,i001pr38c08
45.0,i001pr38c09_19700101,i001pr38c09
14.993868,i001pr38c09_19700102,i001pr38c09
14.958002,i001pr38c09_19750101,i001pr38c09
14.911235,i001pr38c09_19750102,i001pr38c09
45.0,i001pr38c10_19700101,i001pr38c10
14.23402,i001pr38c10_19700102,i001pr38c10
14.1959915,i001pr38c10_19750101,i001pr38c10
14.160219,i001pr38c10_19750102,i001pr38c10
45.0,i001pr38c11_19700101,i001pr38c11
13.485081,i001pr38c11_19700102,i001pr38c11
13.443126,i001pr38c11_19750101,i001pr38c11
13.421771,i001pr38c11_19750102,i001pr38c11
45.0,i001pr38c12_19700101,i001pr38c12
12.860995,i001pr38c12_19700102,i001pr38c12
12.810558,i001pr38c12_19750101,i001pr38c12
12.815613,i001pr38c12_19750102,i001pr38c12
45.0,i001pr38c13_19700101,i001pr38c13
12.250901,i001pr38c13_19700102,i001pr38c13
12.179397,i001pr38c13_19750101,i001pr38c13
12.255079,i001pr38c13_19750102,i001pr38c13
45.0,i001pr38c14_19700101,i001pr38c14
11.524659,i001pr38c14_19700102,i001pr38c14
11.406079,i001pr38c14_19750101,i001pr38c14
11.750281,i001pr38c14_19750102,i001pr38c14
45.0,i001pr38c15_19700101,i001pr38c15
12.081488,i001pr38c15_19700102,i001pr38c15
11.958968,i001pr38c15_19750101,i001pr38c15
12.092049,i001pr38c15_19750102,i001pr38c15
-9999999.0,i001pr38c16_19700101,i001pr38c16
-9999999.0,i001pr38c16_19700102,i001pr38c16
-9999999.0,i001pr38c16_19750101,i001pr38c16
-9999999.0,i001pr38c16_19750102,i001pr38c16
